id,type_valeur,montant,code_banque_don,code_banque_dest,rib_donneur,rib_beneficiaire,rib_donneur_valide,rib_beneficiaire_valide,date_operation,echeance_depassee,meme_banque,situation_donneur,type_compte,a_ete_rejete,code_rejet
6464,30,802.649,01,25,01002391472518110384,25978457278997068562,1,1,20260220,0,0,0,3,0,00
6465,32,123.301,26,02,26553610832599387205,02813442163981770565,1,1,20260401,0,0,0,1,0,00
6466,10,436.61,26,01,26747611504607542124,01947926379232971165,0,1,20260428,0,0,0,1,1,07
6467,10,962.256,05,03,05965169063227842770,03721531782336857909,1,1,20260220,0,0,0,1,0,00
6468,20,4997.652,14,08,14603657878364905076,08713277446220237314,1,1,20260223,0,0,0,1,0,00
6469,10,1085.73,02,10,02474774590170083534,10841662063621480392,1,1,20260422,0,0,0,1,0,00
6470,10,947.431,07,03,07636215947053687052,03304716896179601231,1,1,20260317,0,0,0,2,0,00
6471,10,261.314,20,07,20926800156039406833,07827148026801495530,1,1,20260327,0,0,0,1,0,00
6472,10,28117.821,26,05,26103200199456295228,05760300908353397571,1,1,20260417,0,0,0,1,0,00
6473,10,8770.214,26,05,26151979657419446155,05672764816639585294,1,1,20260430,0,0,0,1,0,00
6474,30,5638.078,26,04,26538155083081384704,04113800502040297057,1,1,20260220,0,0,0,1,0,00
6475,32,6610.432,26,04,26677827317204713133,04291552537918341650,1,0,20260319,0,0,0,2,1,07
6476,10,2855.481,26,25,26149591495083147612,25745405046796020660,1,1,20260313,0,0,1,1,0,00
6477,30,4979.804,08,12,08926999618334453236,12246948444030805122,1,1,20260413,0,0,0,1,0,00
6478,10,3482.456,26,10,26088765685259706237,10279417771358918934,1,1,20260316,0,0,0,3,0,00
6479,10,2842.02,05,08,05909336008196006126,08346146098764255777,1,1,20260320,0,0,3,1,1,04
6480,10,2773.445,26,14,26115504039924276948,14774506086779093923,1,1,20260424,0,0,0,1,0,00
6481,30,34110.781,03,05,03741025572442559891,05420434811218264510,1,1,20260218,0,0,0,1,0,00
6482,10,250.806,12,07,12030302193740490701,07441966885341344440,1,1,20260210,0,0,0,1,0,00
6483,32,689.942,02,26,02150433547828346210,26788700828320480679,1,1,20260213,0,0,0,1,0,00
6484,20,6016.367,14,12,14193023929692406092,12483590726447328529,1,1,20260306,0,0,1,2,0,00
6485,40,622.234,26,08,26471370882899237895,08291065211938424773,1,1,20260312,0,0,0,1,0,00
6486,20,434.612,05,14,05064139846448358787,14684338066824045989,1,1,20260416,0,0,0,1,0,00
6487,10,2528.679,11,08,11917311812281608903,08753377388175611710,1,1,20260507,0,0,0,2,0,00
6488,10,242.253,04,03,04976079354220507068,03455812121992435052,1,1,20260305,0,0,0,1,0,00
6489,10,1804.068,05,03,05387923084926755621,03106963334151151667,1,1,20260408,0,0,0,1,0,00
6490,32,3282.61,26,17,26615185478520927726,17682680167648892651,1,1,20260408,0,0,0,1,0,00
6491,20,1108.058,26,01,26500043005299424864,01427191323697091210,1,1,20260226,0,0,0,1,0,00
6492,40,2552.894,20,08,20692049721763974487,08496673363941679532,1,1,20260306,0,0,0,1,0,00
6493,10,3717.374,26,25,26495234891025024116,25373837083972142486,1,1,20260501,0,0,0,1,0,00
6494,10,1159.131,26,12,26865732181589759427,12310811586950114489,1,1,20260213,0,0,0,1,0,00
6495,10,3832.243,25,12,25545828578830378571,12725424764188441347,1,1,20260429,0,0,0,1,0,00
6496,10,2457.011,26,01,26998822583441120895,01013326413615205258,1,1,20260414,0,0,0,1,0,00
6497,30,942.686,26,03,26085312190148085757,03004920509606938579,1,1,20260407,0,0,0,1,0,00
6498,30,3294.179,26,20,26601468025061312956,20716266138764228953,1,1,20260420,0,0,0,1,0,00
6499,10,157.714,26,07,26845723179890168584,07015356198033943581,1,0,20260319,0,0,0,3,1,07
6500,30,1800.259,01,17,01667110826639727166,17867390321091908047,1,1,20260227,0,0,0,1,0,00
6501,31,10605.292,04,05,04451611018010479768,05553714641517391806,1,1,20260223,0,0,0,1,0,00
6502,10,904.136,26,01,26613956939779751363,01927382189588745853,1,1,20260407,0,0,0,1,0,00
6503,10,3888.724,26,14,26802970239837178512,14951233128825875363,1,1,20260413,0,0,0,1,0,00
6504,20,4277.039,03,07,03892362117438706151,07122955612066205526,1,1,20260304,0,0,0,1,0,00
6505,10,1004.443,26,20,26550030097123742757,20803208696924308824,1,1,20260331,0,0,0,1,0,00
6506,10,3878.603,26,10,26309556551627585641,10390992474479415750,1,1,20260327,0,0,0,1,0,00
6507,31,2721.621,26,10,26016019344065281825,10378201883997648720,0,1,20260408,0,0,0,1,1,07
6508,30,3998.482,10,11,10800350646410041004,11042402870120883268,1,1,20260227,0,0,0,1,0,00
6509,20,4480.393,26,08,26030126467563825167,08447860088771280576,1,1,20260430,0,0,0,1,0,00
6510,10,4126.893,01,04,01601289894380789596,04260855598268170670,1,0,20260316,0,0,0,1,1,07
6511,31,3060.642,26,03,26010183173112952381,03756348389749521890,1,1,20260220,0,0,0,2,0,00
6512,30,1022.943,11,03,11285129547713098358,03581114160839268819,1,1,20260422,0,0,0,3,0,00
6513,10,16042.824,05,17,05945606142057556004,17197509724504635891,1,1,20260408,0,0,0,1,0,00
6514,20,1409.885,26,02,26728120752329128078,02487085610824488419,1,1,20260402,0,0,0,1,0,00
6515,10,3021.624,26,14,26697266880404471786,14538560356562465279,1,1,20260216,0,0,0,2,0,00
6516,10,1599.722,04,03,04815232530027749311,03064799188120715608,0,1,20260213,0,0,0,1,0,00
6517,30,3893.499,05,02,05470186513891910313,02058362322952523684,1,1,20260505,0,0,0,1,0,00
6518,20,2071.951,10,01,10977087646151753813,01982354493899258602,1,1,20260422,0,0,0,1,0,00
6519,30,1238.213,10,02,10671403087231923829,02091156768965105510,1,1,20260324,0,0,0,1,0,00
6520,10,1449.2,12,14,12181993749097091338,14170534323286323030,1,1,20260211,0,0,0,1,0,00
6521,30,204.274,02,14,02799060483017102193,14247815623071931523,1,1,20260430,0,0,0,1,0,00
6522,20,1013.549,26,05,26617293323636786925,05081654771681805383,1,1,20260320,0,0,0,1,0,00
6523,10,2489.796,07,08,07800392626632829645,08091812627157000137,1,1,20260223,0,0,0,1,0,00
6524,30,9147.602,26,07,26402433484706595317,07034534343232631057,1,1,20260323,0,0,0,1,0,00
6525,20,1487.402,26,10,26415884015676475351,10452904466403519982,1,1,20260403,0,0,0,1,0,00
6526,10,2501.024,14,26,14216661777198097947,26958432300187035485,1,1,20260427,0,0,0,1,0,00
6527,10,12629.107,26,10,26839604013146988079,10707746258015074563,1,1,20260427,0,0,0,1,0,00
6528,30,1706.671,10,07,10627381500068859262,07496729878793364935,1,1,20260223,0,0,0,1,0,00
6529,10,1500.687,04,07,04048118273563033546,07321348085908724468,1,1,20260223,0,0,2,1,1,02
6530,20,2221.94,26,17,26520581027444586401,17838300839040286032,1,1,20260213,1,0,0,1,1,09
6531,20,8579.44,05,08,05564373310378998772,08132345636698075114,1,1,20260303,0,0,0,1,0,00
6532,40,16529.201,26,11,26860733437100405395,11690349500538288177,1,1,20260312,0,0,0,1,0,00
6533,10,668.681,26,12,26243338549112974324,12722172606067057843,1,1,20260304,0,0,0,1,0,00
6534,10,1733.815,26,11,26430449871259303981,11230643700018009156,1,1,20260401,0,0,0,1,0,00
6535,10,3601.424,10,12,10220556713547142686,12443381093540338838,1,1,20260306,0,0,0,1,0,00
6536,10,3789.809,26,07,26748775376188439946,07345209865668756858,1,1,20260220,0,0,0,1,0,00
6537,10,24640.431,02,03,02368124128605198972,03083036243868233518,1,1,20260414,0,0,0,1,0,00
6538,30,6772.952,26,05,26150378922165548691,05852778240078563404,1,1,20260403,0,0,1,1,1,08
6539,31,5062.411,03,01,03048718381127357637,01947826645380623140,1,1,20260306,0,0,0,1,0,00
6540,10,1039.783,14,05,14103656236734280543,05812182467169511788,1,1,20260420,0,0,0,1,0,00
6541,40,553.075,05,01,05269726294639144479,01168578123166175656,1,1,20260213,0,0,0,1,0,00
6542,20,3736.545,08,26,08640050193431969437,26752984132356599043,0,1,20260213,0,0,0,1,1,07
6543,30,803.754,04,11,04270603980251014732,11367346520206577120,1,1,20260213,0,0,0,1,0,00
6544,20,324.136,26,20,26257090948973642373,20117601686415880431,1,1,20260508,0,0,0,3,0,00
6545,10,1954.89,17,05,17072146712420866236,05671164260716526240,1,1,20260424,0,0,0,1,0,00
6546,30,14129.681,26,04,26311493436320383038,04601103055709873271,1,1,20260427,0,0,0,1,0,00
6547,10,2322.623,26,20,26191746207385222448,20391095929677883303,1,1,20260413,0,0,0,2,0,00
6548,30,1316.32,14,10,14164595094869409101,10662708655796798369,1,1,20260213,0,0,0,2,0,00
6549,10,2675.01,26,25,26083780596530134456,25943824459670607168,1,1,20260220,0,0,0,1,0,00
6550,10,1003.118,10,04,10982804805938456925,04053261357028344765,1,1,20260428,0,0,0,1,0,00
6551,10,846.637,26,05,26064130980061633212,05096835027894866613,1,1,20260311,0,0,0,2,0,00
6552,20,3341.934,26,03,26827089930276695180,03376067895002589373,1,1,20260427,0,0,1,1,0,00
6553,30,325.298,26,14,26902276319955978354,14248291873451911273,0,1,20260320,0,0,0,1,0,00
6554,10,2071.212,04,07,04344445297030119980,07496075302764178994,1,1,20260407,0,0,0,1,0,00
6555,10,1074.507,14,10,14034495331376173489,10650434006449537912,1,1,20260406,0,0,0,1,0,00
6556,40,2735.195,04,20,04131376866531625785,20951177949091585129,1,1,20260406,0,0,0,1,0,00
6557,10,239.408,26,08,26338626851534451412,08313994729633446235,1,1,20260501,0,0,0,1,0,00
6558,10,318.218,10,05,10324393931361134551,05928117977022001941,1,1,20260423,0,0,0,1,0,00
6559,10,311.3,25,08,25791291572536207911,08037991714898990316,1,1,20260213,0,0,0,1,0,00
6560,32,8681.309,26,12,26951396604886261852,12851606326289026880,1,1,20260327,0,0,0,1,0,00
6561,10,2391.849,10,07,10313806423002052897,07248505210399933387,1,1,20260227,0,0,0,2,0,00
6562,30,2610.498,25,04,25270260097368806492,04020006188883137573,1,1,20260402,0,0,0,1,0,00
6563,10,722.314,20,07,20302423597186533158,07964358274501514714,1,1,20260305,0,0,0,1,0,00
6564,30,4599.342,08,20,08239950382797282207,20997161726012034466,1,1,20260430,0,0,0,2,0,00
6565,20,1620.69,08,12,08222408992147669565,12844295049145544737,1,1,20260325,0,0,0,2,0,00
6566,30,8290.963,03,11,03817552891607759163,11675205123122685210,1,1,20260402,0,0,0,1,0,00
6567,10,192.445,26,12,26013338219599348947,12007262750670124772,1,1,20260507,0,0,0,1,0,00
6568,10,4354.101,10,12,10105520953385119588,12035033481938861074,1,1,20260227,0,0,0,1,0,00
6569,10,926.074,11,14,11147548833126637987,14203605699649881969,1,1,20260225,0,0,0,1,0,00
6570,10,719.838,26,12,26852644512156935569,12439311157820611075,1,1,20260220,0,0,0,1,0,00
6571,30,5113.307,07,26,07377765539149999289,26381682173858118765,1,1,20260210,0,0,0,1,0,00
6572,10,25539.007,26,14,26788749366817235787,14393359233051844280,1,1,20260407,0,0,0,1,0,00
6573,10,2174.73,05,25,05118976066550809693,25927479140333336720,1,1,20260414,0,0,0,1,0,00
6574,20,1622.704,25,26,25878844982437882976,26808950061161547508,1,1,20260306,0,0,0,1,0,00
6575,10,106.429,26,20,26526373408441131153,20992300469907670944,1,1,20260413,0,0,0,1,0,00
6576,10,267.365,08,07,08763173587270459257,07842990205418076576,1,1,20260410,0,0,0,1,0,00
6577,84,373.274,25,08,25271857457577839224,08707314190319342936,1,1,20260326,0,0,0,1,0,00
6578,40,985.953,03,08,03044929622348929462,08143910671463968077,1,1,20260501,0,0,0,2,0,00
6579,20,977.821,02,20,02583142945238797536,20060186772388231184,1,1,20260302,0,0,0,1,0,00
6580,10,443.775,05,02,05373982905540171948,02579856879907478283,1,1,20260421,0,0,0,1,0,00
6581,10,384.139,01,26,01863132028433308105,26746811907412973145,1,1,20260218,0,0,0,1,0,00
6582,20,8977.712,01,10,01476624059763746759,10713295816517901524,1,1,20260414,0,0,2,1,1,02
6583,20,1918.216,26,10,26308544156619636986,10895779344575252825,1,1,20260309,0,0,0,3,0,00
6584,20,640.58,26,14,26088318902876736851,14333516377682890529,1,1,20260210,0,0,0,1,0,00
6585,20,1395.448,26,17,26502013268185583370,17436824109156656764,1,1,20260424,0,0,0,1,0,00
6586,10,1524.085,26,03,26134687467394749470,03665694666435270871,1,1,20260310,0,0,0,1,0,00
6587,30,870.982,10,12,10340683783594618204,12001253982087897608,1,1,20260423,0,0,0,1,0,00
6588,10,8074.273,10,11,10206920001777785351,11452291090256639658,1,1,20260428,0,0,0,1,0,00
6589,10,9214.168,26,01,26140652037544103763,01084306361641947634,1,1,20260224,0,0,0,1,0,00
6590,30,23386.225,03,07,03970830720566633555,07725100269297395734,1,1,20260424,0,0,0,1,0,00
6591,30,25142.445,26,17,26682503492024818810,17919715273074384141,1,1,20260224,0,0,1,2,1,08
6592,20,3777.304,26,07,26447006746868982279,07763568339891215048,1,1,20260325,0,0,0,1,0,00
6593,10,2193.224,03,20,03577223877899051408,20384928782615525048,1,1,20260429,0,0,0,1,0,00
6594,10,837.966,04,05,04619637782525630362,05941941316739492988,1,1,20260304,0,0,2,1,1,02
6595,20,1006.186,14,02,14629173411527324991,02544579428519495462,1,1,20260211,0,0,0,2,0,00
6596,30,105.854,26,25,26515375440460876168,25144005272428655934,1,1,20260414,0,0,0,1,0,00
6597,10,1210.002,11,03,11851205262226836693,03048622469199145847,1,1,20260324,0,0,0,2,0,00
6598,10,3259.535,08,14,08620018577282481412,14083517633979014528,1,1,20260508,0,0,0,1,0,00
6599,30,1674.573,26,20,26273047120773143370,20159496174997811086,1,1,20260501,0,0,0,1,0,00
6600,20,1026.167,03,14,03112908889014842226,14447992444180982097,1,1,20260220,0,0,0,1,0,00
6601,30,22538.412,10,05,10812341710640300539,05428010956591633905,1,1,20260324,0,0,0,1,0,00
6602,10,175.053,26,04,26696085200004002253,04699733894091280963,1,1,20260324,0,0,0,1,0,00
6603,10,4417.646,10,02,10032416833393087802,02618593827073616396,1,1,20260227,0,0,0,1,0,00
6604,30,3996.928,04,07,04808123327953156577,07788717563993488946,1,1,20260508,0,0,0,2,0,00
6605,10,292.5,02,10,02508697888591590483,10093363752126867268,1,1,20260305,0,0,0,1,0,00
6606,30,1904.084,26,25,26770622958882830127,25805649770395220018,1,1,20260501,0,0,0,1,0,00
6607,30,720.1,02,11,02047284162511620892,11736326261815937222,1,1,20260306,0,0,0,1,0,00
6608,10,16106.424,14,03,14642673219586035554,03112460694621960112,1,1,20260327,0,0,0,1,0,00
6609,30,4876.474,02,14,02126139999189227881,14581697073062706305,1,1,20260304,0,0,0,1,0,00
6610,10,2357.278,12,25,12782802543064879175,25670252020526531076,1,0,20260406,0,0,0,1,1,07
6611,40,1897.282,07,26,07969722946138429019,26640097624370599802,1,1,20260417,0,0,0,1,0,00
6612,10,586.717,25,26,25075120067654367619,26416623454404172896,1,1,20260323,0,0,0,1,0,00
6613,10,437.137,02,20,02670479088968843145,20630160163368117209,0,1,20260212,0,0,0,1,1,07
6614,10,7846.147,03,12,03261372513697123053,12542302846061328671,1,1,20260410,0,0,0,2,0,00
6615,10,755.427,08,01,08174931072604224718,01218998475157114103,1,1,20260506,0,0,0,1,0,00
6616,20,574.004,08,02,08448481331697198642,02853546791157742151,1,1,20260227,0,0,0,1,0,00
6617,10,2922.525,26,05,26133795521251224183,05509857764744455865,1,1,20260219,0,0,0,1,0,00
6618,10,867.095,08,10,08689689528659026419,10969756491213316046,1,1,20260225,0,0,0,1,0,00
6619,10,18969.212,26,07,26486526711384434506,07599648570656849165,1,1,20260408,0,0,0,3,0,00
6620,30,3625.701,26,08,26933100187569373046,08795255827560532593,1,1,20260311,0,0,0,1,0,00
6621,20,1359.437,03,05,03039908577862845348,05490306155287488603,1,1,20260501,0,0,0,1,0,00
6622,32,833.633,12,14,12659043092047670636,14705071893951031543,1,0,20260505,0,0,0,1,1,07
6623,10,4592.113,01,17,01967490410559519395,17235083308383949051,1,1,20260313,0,0,0,1,0,00
6624,20,7290.959,02,07,02641575857397265732,07225738287263541743,1,1,20260305,0,0,0,2,0,00
6625,31,11352.544,11,01,11383829013000885547,01454387861575263562,1,1,20260408,0,0,0,2,0,00
6626,10,896.473,26,02,26160011066838798684,02723958094830094571,1,1,20260306,0,0,0,1,0,00
6627,10,2995.802,10,03,10127863454791655793,03496736661662500732,1,0,20260327,0,0,0,2,1,07
6628,30,10646.349,26,12,26142690406573952617,12430789106194795657,1,1,20260306,0,0,0,1,0,00
6629,40,1316.772,26,11,26670968569166319101,11499699812888979827,1,1,20260220,0,0,0,1,0,00
6630,10,7526.577,26,03,26928966760333249640,03713470781841876818,1,1,20260313,0,0,0,1,0,00
6631,30,4748.088,26,04,26761586071893352555,04600432591573069030,1,1,20260402,0,0,0,1,0,00
6632,10,4808.373,08,07,08084294589845279504,07026648049674342091,1,1,20260312,0,0,0,1,0,00
6633,10,9770.87,02,10,02832510957614799469,10094333201511936523,1,1,20260227,0,0,0,1,0,00
6634,30,7304.197,14,04,14488607077551733467,04263943968181114514,1,1,20260306,0,0,0,1,0,00
6635,30,719.319,26,11,26622637617852208823,11237099395934308702,1,1,20260508,0,0,0,3,0,00
6636,10,14067.154,07,02,07598019517866505088,02543209665222546463,1,1,20260408,0,0,0,1,0,00
6637,10,272.827,03,25,03101898138443263047,25776541250271103318,1,1,20260417,0,0,0,1,0,00
6638,10,3086.7,26,07,26907557523142203158,07046555184921056968,1,1,20260325,0,0,0,1,0,00
6639,20,13860.191,20,10,20347281977736578072,10654495087315956720,1,1,20260219,0,0,0,1,0,00
6640,30,2493.615,26,02,26467574894127437946,02882422832489616893,1,1,20260318,0,0,0,2,0,00
6641,10,19449.203,08,05,08254349054241508757,05419328266839904252,1,1,20260423,0,0,0,1,0,00
6642,10,894.087,11,02,11845925326319040743,02806156324426709816,1,1,20260320,0,0,0,1,0,00
6643,20,477.259,04,07,04840229454237391346,07856960574925864459,1,1,20260423,0,0,0,1,0,00
6644,84,2493.192,03,10,03974931575033454616,10666419713539715659,1,1,20260417,0,0,0,1,0,00
6645,10,7311.215,26,10,26592187052919635455,10530039247909075878,1,1,20260501,0,0,0,2,0,00
6646,10,5522.958,17,04,17361730833010607596,04592275715616896557,1,1,20260401,0,0,0,1,0,00
6647,10,577.576,08,14,08345198246017010339,14849570119151681302,1,1,20260319,0,0,0,1,0,00
6648,10,743.281,26,25,26384780561922632213,25213241759129195462,1,1,20260504,0,0,2,1,1,02
6649,10,6301.409,26,25,26762741140072245077,25833740378038600052,1,1,20260403,0,0,0,2,0,00
6650,31,2218.174,26,20,26470442835864958563,20090048407413175494,1,0,20260430,0,0,0,1,1,07
6651,31,448.593,26,14,26129221576689254984,14039724935040536701,1,1,20260227,0,0,0,1,0,00
6652,10,2159.058,26,01,26530788368211779042,01763322652448647077,1,1,20260414,0,0,0,1,0,00
6653,20,293.808,14,08,14609631973296623606,08563516041893713974,1,1,20260429,0,0,0,1,0,00
6654,20,10158.804,02,04,02881126673532323449,04683413605375188970,1,1,20260424,0,0,0,1,0,00
6655,30,7504.081,26,01,26396335182882476662,01485024688493248886,0,0,20260403,0,0,0,1,1,07
6656,30,15259.947,03,10,03285712920142126102,10556828915816504131,1,1,20260508,0,0,0,3,0,00
6657,30,1173.866,20,14,20709989667391002940,14944440186455544710,1,1,20260227,0,0,0,1,0,00
6658,10,55.949,26,20,26888958069271169144,20799005518528002121,1,1,20260429,0,0,0,1,0,00
6659,10,2865.036,26,04,26692497025330851496,04404629277640027397,1,1,20260507,0,0,0,1,0,00
6660,10,2196.055,26,20,26337477227976439865,20878753966728257336,1,1,20260324,0,0,0,1,0,00
6661,10,5749.855,04,05,04599882650321599229,05310732623191367314,1,1,20260326,0,0,0,1,0,00
6662,10,632.837,01,17,01282271362576887487,17846215697776736501,1,1,20260421,0,0,3,1,1,04
6663,10,2942.277,26,10,26551266924009388488,10036176631625706088,1,1,20260410,0,0,0,1,0,00
6664,10,366.006,25,26,25148206873386636686,26694078084758582441,1,1,20260406,0,0,0,1,0,00
6665,10,4489.003,07,02,07980938178107693672,02960725085572583948,1,1,20260306,0,0,0,1,0,00
6666,10,866.75,01,03,01757772122683944982,03858400571073034295,1,1,20260406,0,0,0,1,0,00
6667,32,1753.702,08,10,08326884999488930206,10436702666949607424,1,1,20260304,0,0,0,1,0,00
6668,10,1071.539,14,12,14396859984652942284,12222072267389610132,1,1,20260410,0,0,0,1,0,00
6669,10,987.129,25,01,25572803184881777558,01155045618571484459,1,1,20260217,0,0,0,1,0,00
6670,10,2284.623,26,01,26966873554187313675,01997678665317594294,1,1,20260327,0,0,0,1,0,00
6671,10,7194.7,03,01,03417543325371993543,01161898751982126869,1,1,20260319,0,0,0,1,0,00
6672,30,996.727,20,03,20789014272534041266,03776533489080717784,1,1,20260415,0,0,1,1,1,08
6673,20,1508.904,20,26,20131842061345788459,26075280341627589757,1,1,20260429,0,0,0,1,0,00
6674,20,456.63,26,07,26704866851370677242,07872584726130079865,1,1,20260226,0,0,0,1,0,00
6675,30,331.639,25,26,25375995798308488372,26029977044843029221,1,0,20260306,0,0,0,1,1,07
6676,10,556.991,26,10,26633606376090277446,10865250500064617634,1,0,20260424,0,0,0,1,1,07
6677,10,4005.696,02,12,02012826998113893424,12997906686751741561,1,1,20260501,0,0,0,3,0,00
6678,30,3597.66,26,12,26024759294593790226,12828229967792883711,1,1,20260402,0,0,0,1,0,00
6679,30,6148.155,26,02,26396549806298105437,02738964299710990220,1,1,20260422,0,0,0,1,0,00
6680,20,4175.181,05,14,05351375827212019826,14430906030527074637,1,1,20260401,0,0,0,1,0,00
6681,20,478.957,08,07,08196668651411849217,07991526535513879439,1,1,20260403,0,0,0,1,0,00
